mcp_id,customer_name,email,phone,credit_limit,kyc_date,status,region,industry,country,zip_code,subscription_plan,signup_date,last_login,total_transactions,total_spent,preferred_category,loyalty_points,data
CUST3273,"Garcia, Smith and Watson",timothyhancock@allison.com,6279202927,24537,11/18/2023,inactive,New Jessica,Manufacturing,Korea,82675,Premium,1/26/2023,2/17/2025,7,4995.53,Electronics,4528,"{""preferred_contact"":""email""}"
CUST3274,"Peters, Schmidt and Horn",wcox@brown.org,1247852366,40058,7/21/2022,active,North Drew,Agriculture,Burundi,23067,Standard,6/12/2021,3/25/2022,74,7351.82,Electronics,1199,"{""preferred_contact"":""email""}"
CUST3275,Lee Ltd,asmith@russo.info,2368074318,20973,4/6/2023,inactive,West Damonfort,Logistics,Estonia,13376,Premium,4/22/2025,6/23/2025,198,7360.04,Grocery,1735,"{""preferred_contact"":""email""}"
CUST3276,Gonzales-Fitzpatrick,npeterson@williamson.com,4477621812,22809,12/11/2023,active,Johnsonstad,IT,Puerto Rico,92096,Premium,6/5/2022,7/6/2022,71,8526.88,Grocery,3344,"{""preferred_contact"":""email""}"
CUST3277,Romero-Rios,diane55@stevens-reid.biz,6651986751,13416,10/9/2023,active,South Candicefurt,Manufacturing,Turks and Caicos Islands,85128,Basic,8/27/2025,8/31/2025,153,17491.43,Grocery,3995,"{""preferred_contact"":""email""}"
CUST3278,Byrd-Edwards,wongsergio@bridges-gardner.com,7049247194,33224,2/12/2022,active,West Jasonfort,Retail,Cote d'Ivoire,65800,Standard,8/24/2025,9/19/2025,44,3810.8,Electronics,4202,"{""preferred_contact"":""email""}"
CUST3279,"Cox, Morgan and Whitney",pmorris@harper-smith.com,9941799192,21082,4/6/2025,inactive,Robinton,Logistics,British Indian Ocean Territory (Chagos Archipelago),60049,Standard,7/7/2021,5/12/2022,93,8107.01,Sports,1089,"{""preferred_contact"":""email""}"
CUST3280,Perez LLC,rhondafox@choi-schwartz.biz,7544891533,33946,1/27/2025,active,Hogantown,Retail,Guinea-Bissau,23757,Premium,12/10/2024,3/16/2025,42,11723.89,Grocery,1117,"{""preferred_contact"":""email""}"
CUST3281,"Reynolds, Neal and Allen",paulstewart@mckay.org,9629868743,25704,1/24/2024,inactive,Amberstad,Logistics,Antarctica (the territory South of 60 deg S),67169,Standard,10/24/2022,2/1/2025,123,19797.09,Grocery,3207,"{""preferred_contact"":""email""}"
CUST3282,Green Inc,ashelton@campos-taylor.biz,9411135959,36398,9/8/2021,inactive,Castanedamouth,Energy,Timor-Leste,40715,Standard,7/14/2023,4/11/2025,80,5088.98,Electronics,4139,"{""preferred_contact"":""email""}"
CUST3283,Fleming-Scott,adaniel@hampton-burns.com,1494891608,9656,1/12/2021,inactive,Christinaland,Agriculture,New Caledonia,64841,Premium,12/18/2024,10/16/2025,184,4257.3,Grocery,1050,"{""preferred_contact"":""email""}"
CUST3284,Wallace PLC,natasha71@adams.com,3190379257,46546,3/26/2022,active,Millerland,Energy,Cook Islands,72290,Premium,11/24/2023,6/25/2024,67,307.49,Fashion,1867,"{""preferred_contact"":""email""}"
CUST3285,"Henderson, Hale and Macias",heather40@reynolds-gonzalez.net,2665402192,9616,2/13/2025,inactive,West Chaseport,Construction,United States Minor Outlying Islands,89251,Standard,4/11/2024,5/23/2025,183,3490.09,Books,58,"{""preferred_contact"":""email""}"
CUST3286,Hawkins-Moore,xbrown@jones.net,8511905286,29986,5/1/2024,inactive,North David,IT,Burundi,53466,Standard,2/20/2024,11/23/2024,169,5202.67,Electronics,332,"{""preferred_contact"":""email""}"
CUST3287,"Wyatt, Ewing and Brown",mckaykaitlyn@aguilar-brown.com,463455487,43058,12/17/2023,inactive,New Heatherfort,Logistics,Bahamas,94914,Basic,11/26/2020,11/20/2024,84,10733.88,Sports,4831,"{""preferred_contact"":""email""}"
CUST3288,Goodman-Turner,lwright@gomez.com,3823333495,18026,12/23/2023,active,Monicaville,Construction,Bangladesh,84192,Standard,5/17/2022,4/2/2023,19,8280.3,Grocery,3831,"{""preferred_contact"":""email""}"
CUST3289,Adkins-Hayes,calderondouglas@ellis.com,9307511581,39575,2/28/2024,inactive,Davidbury,Agriculture,American Samoa,82301,Standard,3/26/2021,4/14/2023,160,12879.5,Books,2980,"{""preferred_contact"":""email""}"
CUST3290,"Martinez, Henry and Richardson",jensennathaniel@johnson.com,6513400499,19680,3/18/2025,inactive,Lake Trevor,Agriculture,United Kingdom,32120,Basic,10/8/2021,5/15/2025,159,8416.26,Books,1200,"{""preferred_contact"":""email""}"
CUST3291,"Weber, Duke and Roberts",jennifer73@wiggins.com,1057460743,43529,11/24/2022,inactive,Ortizchester,Energy,France,89898,Premium,4/15/2021,4/2/2023,142,3653.12,Electronics,1163,"{""preferred_contact"":""email""}"
CUST3292,"Hayes, Wright and Potts",dhumphrey@lewis.com,8098807804,41207,9/25/2023,inactive,Lake Jorge,Retail,Comoros,82620,Premium,1/19/2024,5/27/2025,185,9035.86,Sports,4303,"{""preferred_contact"":""email""}"
CUST3293,Wilson-Moore,udavenport@mullins.biz,5487461530,48928,9/23/2025,inactive,Walkerburgh,Energy,French Guiana,55118,Basic,1/21/2024,2/26/2025,49,14696.07,Books,3184,"{""preferred_contact"":""email""}"
CUST3294,Lowe-Davis,browningsarah@rivera-vega.com,407088353,39278,12/3/2021,active,South Kristinbury,Manufacturing,Trinidad and Tobago,11095,Premium,3/22/2025,8/20/2025,26,10822.02,Grocery,476,"{""preferred_contact"":""email""}"
CUST3295,"Higgins, Shaw and Bowman",alison12@king-thomas.com,1096169785,28638,2/10/2023,active,Lisastad,Energy,Romania,6612,Premium,9/4/2024,10/14/2024,158,18472.54,Books,4792,"{""preferred_contact"":""email""}"
CUST3296,"Gonzales, Cobb and Whitaker",markpittman@taylor.net,6776466386,49111,9/14/2021,active,East Amanda,Logistics,Senegal,4389,Standard,12/11/2021,7/23/2023,15,117.92,Grocery,3731,"{""preferred_contact"":""email""}"
CUST3297,Smith Ltd,christianho@smith.biz,531956092,20913,11/21/2020,active,West Samanthaland,Energy,Congo,65736,Basic,7/9/2025,9/12/2025,62,5779.81,Fashion,2000,"{""preferred_contact"":""email""}"
CUST3298,Frazier LLC,moorestacey@stuart.biz,5943336912,43516,8/3/2025,active,South Rachelville,Retail,Andorra,16491,Basic,4/27/2025,9/23/2025,86,2393.21,Electronics,524,"{""preferred_contact"":""email""}"
CUST3299,"Cohen, Robbins and Ewing",jennifer55@hale-woods.biz,9663372833,21542,3/8/2023,inactive,Port Yesenia,Logistics,Spain,32609,Standard,12/26/2022,12/23/2023,123,6904.4,Sports,972,"{""preferred_contact"":""email""}"
CUST3300,Jefferson and Sons,crystaldawson@wright-fuller.com,2716821513,8512,10/3/2021,inactive,South Tamarashire,Construction,Jordan,98269,Standard,10/15/2025,10/15/2025,199,8230.57,Electronics,3492,"{""preferred_contact"":""email""}"
CUST3301,Zimmerman-Kelley,berrylori@day-parker.com,9967215037,37694,4/3/2024,active,Fletcherton,Logistics,Cambodia,38038,Basic,7/29/2024,4/28/2025,141,8365.31,Fashion,939,"{""preferred_contact"":""email""}"
CUST3302,Alvarez-Smith,stacy45@smith.biz,7851178230,22360,2/26/2021,active,Howardmouth,Manufacturing,Saint Martin,95672,Premium,1/11/2024,7/13/2024,169,15637.13,Fashion,3561,"{""preferred_contact"":""email""}"
CUST3303,Kim Group,sanchezjason@cunningham.com,1122858513,35554,4/8/2024,active,Jacksonbury,IT,British Indian Ocean Territory (Chagos Archipelago),74712,Standard,2/1/2025,4/17/2025,136,14041.37,Grocery,101,"{""preferred_contact"":""email""}"
CUST3304,Vargas-Tucker,davisrobin@fisher.net,3592347078,5460,12/25/2022,active,Jenniferstad,IT,Lithuania,57996,Premium,5/8/2025,9/13/2025,91,15076.32,Grocery,1277,"{""preferred_contact"":""email""}"
CUST3305,"Graham, Brown and Garcia",emilyrichardson@reeves.com,2516631443,13530,5/30/2024,inactive,Kimburgh,Retail,Saint Vincent and the Grenadines,64779,Premium,12/11/2021,4/22/2024,50,19509.56,Sports,3356,"{""preferred_contact"":""email""}"
CUST3306,"Thompson, Delacruz and Fletcher",antonioesparza@brewer.biz,541811607,39859,1/18/2022,active,East Jacob,Retail,Syrian Arab Republic,93274,Basic,10/10/2021,3/21/2025,198,5959.39,Sports,198,"{""preferred_contact"":""email""}"
CUST3307,Ramsey-Hall,elizabeth21@howard-velazquez.com,8571176590,45953,1/17/2025,active,Darrellstad,Retail,Netherlands,94326,Premium,2/16/2022,8/22/2025,10,13066.82,Books,4639,"{""preferred_contact"":""email""}"
CUST3308,Turner Ltd,smccoy@alexander-hart.com,8083396717,17289,4/23/2022,inactive,Hoburgh,Retail,Iceland,44656,Premium,1/13/2024,11/5/2024,40,11079.17,Grocery,1827,"{""preferred_contact"":""email""}"
CUST3309,"Lopez, Ramirez and Jackson",patrickmartinez@pierce.com,6854402886,27160,3/22/2021,active,Kristinfort,Logistics,Moldova,39284,Premium,12/18/2020,7/29/2024,187,15590.58,Fashion,2537,"{""preferred_contact"":""email""}"
CUST3310,Phillips LLC,mirandacrosby@estes.com,6847799597,36982,8/3/2023,active,New Brettfurt,Manufacturing,Sao Tome and Principe,30129,Basic,8/17/2023,1/23/2024,106,13079.07,Grocery,522,"{""preferred_contact"":""email""}"
CUST3311,"Armstrong, Rodriguez and Russell",lindsaymullins@vance.org,6389551788,20162,3/13/2025,inactive,Lake Leah,Agriculture,French Polynesia,65050,Premium,1/18/2021,2/21/2022,14,1260.07,Books,1123,"{""preferred_contact"":""email""}"
CUST3312,Davis and Sons,taylorgary@dorsey.com,1493083550,40720,8/5/2021,active,East Robert,Manufacturing,Austria,55818,Standard,11/26/2022,8/25/2025,150,3104.53,Books,4839,"{""preferred_contact"":""email""}"
CUST3313,Hanson Group,paulcline@doyle.com,1704693135,24362,6/12/2021,active,North Amandashire,IT,Singapore,35232,Premium,9/9/2024,3/31/2025,52,2481.62,Grocery,4046,"{""preferred_contact"":""email""}"
CUST3314,Novak Inc,mcgeekimberly@nelson-richardson.com,3645550944,25674,3/15/2025,active,Philipton,Logistics,Colombia,45894,Standard,6/21/2023,7/29/2023,150,15003.88,Books,4886,"{""preferred_contact"":""email""}"
CUST3315,Rosales-Porter,pamela54@miller-jenkins.com,2456141069,43234,8/14/2024,inactive,Marksmouth,Energy,Tajikistan,81543,Premium,4/14/2022,6/11/2024,40,9026.65,Grocery,2908,"{""preferred_contact"":""email""}"
CUST3316,Rogers-Elliott,vli@schmitt.net,4132359695,16701,9/2/2024,inactive,Wilkersonbury,Retail,Kuwait,82794,Premium,3/5/2022,11/3/2024,76,17854.16,Sports,2160,"{""preferred_contact"":""email""}"
CUST3317,Roberson Inc,stanleyandrews@west.info,8603696327,43388,12/21/2023,inactive,West Christopherfurt,Construction,Eritrea,86030,Standard,4/21/2024,2/12/2025,116,19755.64,Electronics,932,"{""preferred_contact"":""email""}"
CUST3318,Stewart-Smith,nwest@weber.biz,2944109683,47509,12/22/2020,inactive,East Alanhaven,IT,Korea,52534,Premium,3/19/2023,11/10/2023,183,16097.89,Sports,4799,"{""preferred_contact"":""email""}"
CUST3319,Owen PLC,johnsonjoseph@johnson-hall.com,4574433127,48708,10/31/2020,active,Lake Mary,Manufacturing,Grenada,62105,Premium,1/6/2022,11/14/2022,47,19097.98,Electronics,120,"{""preferred_contact"":""email""}"
CUST3320,"Brown, Jones and Dodson",ijackson@allen-nguyen.info,3827828289,31616,7/5/2021,active,Gordonland,Agriculture,Palestinian Territory,59269,Basic,1/22/2023,7/3/2023,160,3954.21,Grocery,1280,"{""preferred_contact"":""email""}"
CUST3321,Howe LLC,nguyenclaire@hubbard.org,428636823,7818,9/29/2022,active,Zacharyhaven,Retail,Guyana,38607,Basic,2/18/2024,12/3/2024,84,5545.13,Electronics,1906,"{""preferred_contact"":""email""}"
CUST3322,Phillips Ltd,sbaker@long.com,9897449225,25054,6/1/2023,active,New Antoniotown,IT,Bouvet Island (Bouvetoya),42218,Premium,12/10/2024,7/24/2025,168,3526.62,Fashion,927,"{""preferred_contact"":""email""}"
CUST3323,Thompson PLC,gillespiejillian@hayes.net,1743941568,10931,6/14/2021,active,Katieberg,Agriculture,Bolivia,35385,Premium,9/29/2021,12/26/2021,167,4114.18,Fashion,1331,"{""preferred_contact"":""email""}"
CUST3324,Castillo-Rose,kerry69@holland.com,8824713550,20421,4/23/2024,inactive,Josephstad,Manufacturing,Palau,45710,Standard,11/20/2023,10/24/2024,196,6329.44,Electronics,80,"{""preferred_contact"":""email""}"
CUST3325,Jones-Andrews,knightana@anthony.com,107871939,18446,1/12/2025,inactive,Port Jessica,Manufacturing,Malta,1680,Standard,2/14/2021,12/9/2021,75,10082.46,Fashion,4748,"{""preferred_contact"":""email""}"
CUST3326,"Hayes, Reyes and Raymond",rachel47@donaldson-park.net,1089025849,13078,8/21/2022,active,Scottstad,Energy,Cayman Islands,23327,Basic,2/4/2024,10/23/2024,155,13058.87,Sports,4330,"{""preferred_contact"":""email""}"
CUST3327,"Trevino, Miller and Johnson",kaylahernandez@moore-gonzalez.com,555011520,26120,6/8/2024,inactive,Smithtown,Agriculture,Niue,4935,Basic,2/4/2023,9/1/2025,43,17485.93,Electronics,615,"{""preferred_contact"":""email""}"
CUST3328,"Spencer, Reeves and Johnson",kathrynthompson@crawford.com,3845837569,45638,12/15/2024,inactive,Jonesborough,Construction,Sao Tome and Principe,41287,Basic,9/25/2021,12/11/2022,78,13016.8,Electronics,35,"{""preferred_contact"":""email""}"
CUST3329,Hansen Ltd,hhernandez@gardner.com,5572731651,15027,7/26/2022,inactive,South Nathan,IT,Tajikistan,78427,Premium,7/21/2022,6/15/2025,120,17513.75,Books,4557,"{""preferred_contact"":""email""}"
CUST3330,"Warren, Olson and Salinas",garciaangel@johnson-barber.biz,9973277462,44229,8/12/2022,inactive,Gonzalezmouth,Energy,Central African Republic,79465,Standard,9/5/2022,7/31/2023,135,11396.9,Sports,3717,"{""preferred_contact"":""email""}"
CUST3331,"Smith, Wilson and Brandt",gibsonkatie@thornton.com,1166024303,49453,10/19/2024,active,South Joel,Agriculture,Turkmenistan,92706,Basic,3/29/2023,3/26/2024,35,18833.35,Electronics,2992,"{""preferred_contact"":""email""}"
CUST3332,Gutierrez PLC,pageleah@duran.com,381189567,28820,3/28/2024,inactive,East Erikmouth,Agriculture,Zambia,75762,Basic,1/24/2023,2/8/2024,20,9634.47,Books,576,"{""preferred_contact"":""email""}"
CUST3333,Cruz Ltd,briannakirby@patton.com,7098955825,46619,2/19/2021,active,Nixonport,Energy,Suriname,60920,Premium,3/14/2021,8/1/2025,134,3588.92,Grocery,4906,"{""preferred_contact"":""email""}"
CUST3334,Hicks LLC,ryan36@mcintosh-brown.com,1476044263,43706,2/12/2021,active,New Jamesfort,Energy,Nauru,44710,Basic,7/22/2024,12/5/2024,149,8816.35,Fashion,3226,"{""preferred_contact"":""email""}"
CUST3335,Quinn-Cherry,robert39@lee-crawford.net,6995653654,32796,12/14/2023,inactive,Port Olivia,Retail,Kyrgyz Republic,53348,Premium,7/28/2022,8/15/2025,103,8913.09,Grocery,216,"{""preferred_contact"":""email""}"
CUST3336,"Cortez, King and Lopez",taylorcandace@collier.com,7534654338,39384,6/9/2021,inactive,New Davidshire,Logistics,Latvia,85141,Standard,4/23/2023,4/20/2025,167,19296.1,Books,2773,"{""preferred_contact"":""email""}"
CUST3337,Lopez-Smith,jeffrey76@johnson-erickson.info,5052723819,33842,12/22/2022,inactive,Jacquelinetown,Energy,Slovenia,97110,Basic,6/27/2025,10/16/2025,177,17586.11,Fashion,3964,"{""preferred_contact"":""email""}"
CUST3338,Edwards Ltd,deborah65@griffin-robinson.com,1691433245,48204,1/30/2023,inactive,East Molly,Construction,Panama,76893,Standard,10/7/2022,6/7/2024,179,7871.93,Electronics,3912,"{""preferred_contact"":""email""}"
CUST3339,"Brown, Carr and Nolan",johnpatton@berg.com,8768737008,46450,3/16/2021,active,Port Victoria,Agriculture,Micronesia,78945,Standard,6/18/2023,4/5/2024,176,17178.95,Electronics,2940,"{""preferred_contact"":""email""}"
CUST3340,Pearson and Sons,tracy83@gallagher.biz,8295311901,27187,7/8/2022,active,Lake Kendra,Construction,South Georgia and the South Sandwich Islands,10768,Standard,6/9/2024,3/10/2025,93,4582.57,Books,6,"{""preferred_contact"":""email""}"
CUST3341,"Diaz, Holmes and Cole",donna67@lopez.org,7586517108,43199,5/12/2024,active,Michellemouth,Retail,Seychelles,89920,Premium,6/21/2025,8/27/2025,189,11794.76,Fashion,3704,"{""preferred_contact"":""email""}"
CUST3342,Horton PLC,nenglish@rojas.com,2965205316,7252,7/27/2021,active,East Robertview,Logistics,Congo,51656,Basic,10/19/2025,10/19/2025,163,16309.75,Electronics,905,"{""preferred_contact"":""email""}"
CUST3343,Robbins PLC,martha15@smith-hamilton.com,3637527313,29186,9/15/2022,inactive,Lake Theodoremouth,IT,Azerbaijan,69187,Basic,4/23/2021,4/11/2025,48,13146.3,Electronics,902,"{""preferred_contact"":""email""}"
CUST3344,"Calhoun, Young and Sanders",jordanchang@mathews-martin.com,6395732471,48064,5/16/2021,active,Youngburgh,Construction,Nicaragua,22516,Basic,2/12/2024,11/8/2024,66,11941.62,Books,2566,"{""preferred_contact"":""email""}"
CUST3345,Gomez-Novak,jeremyhill@jenkins.info,8601372790,39808,4/26/2022,inactive,Scottmouth,Agriculture,Nauru,71948,Premium,3/5/2021,8/12/2023,138,5448.22,Fashion,1137,"{""preferred_contact"":""email""}"
CUST3346,"Stanley, Hicks and Jacobs",qvega@watts.com,4025553366,10497,9/20/2024,active,East Adrienne,Energy,Wallis and Futuna,66881,Premium,9/30/2021,9/28/2024,59,2027.36,Books,1489,"{""preferred_contact"":""email""}"
CUST3347,Walker PLC,angela54@marshall.info,4375633649,44740,5/10/2024,inactive,South Linda,Energy,Congo,39264,Premium,10/20/2025,10/20/2025,145,9300,Electronics,4519,"{""preferred_contact"":""email""}"
CUST3348,Castro Ltd,prattroger@perry.com,6083015163,29057,5/18/2021,active,Brianchester,Logistics,Tuvalu,99693,Basic,6/20/2023,4/21/2024,20,2870.44,Electronics,4796,"{""preferred_contact"":""email""}"
CUST3349,Parrish-Cardenas,lisa16@davis.com,1716959078,11012,5/3/2025,inactive,South Gloria,Energy,Syrian Arab Republic,68905,Premium,12/3/2022,4/1/2024,156,18633.78,Books,1253,"{""preferred_contact"":""email""}"
CUST3350,Alvarez Ltd,hickscollin@williams.com,7784878443,24055,11/13/2021,active,Simmonsview,IT,Sweden,29627,Basic,6/18/2024,6/5/2025,90,2494.8,Sports,3522,"{""preferred_contact"":""email""}"
CUST3351,Vaughn Ltd,logan31@tucker-mullins.biz,8677873350,12448,2/14/2022,inactive,South Sethland,Manufacturing,Austria,13405,Premium,12/17/2022,9/26/2024,96,10334.2,Sports,155,"{""preferred_contact"":""email""}"
CUST3352,"West, Lynch and Mcbride",xthomas@gutierrez.biz,4821373746,11695,1/28/2023,active,North Kristine,Retail,British Indian Ocean Territory (Chagos Archipelago),4088,Premium,9/24/2023,9/22/2025,111,14008.15,Grocery,3007,"{""preferred_contact"":""email""}"
CUST3353,Willis Group,bonnie93@melendez.biz,9842958012,15793,9/5/2023,inactive,Patrickview,Manufacturing,Albania,88574,Basic,6/10/2021,8/16/2023,51,2961.44,Sports,2505,"{""preferred_contact"":""email""}"
CUST3354,"Miller, Smith and Malone",cbrown@smith-cole.com,8271354203,25562,11/15/2023,active,Angelafort,Construction,Germany,95992,Basic,5/3/2022,10/18/2024,46,11547.27,Fashion,2830,"{""preferred_contact"":""email""}"
CUST3355,Jones-Clark,creed@french.com,9547912862,44451,8/19/2021,inactive,Port Nichole,IT,Bahrain,77142,Premium,3/5/2025,7/2/2025,43,451.27,Books,2943,"{""preferred_contact"":""email""}"
CUST3356,"Bartlett, Cardenas and Murphy",julie42@guzman-salazar.com,8790609015,30920,8/9/2021,active,North Lisaton,Retail,Benin,87961,Standard,12/16/2023,1/14/2025,158,6438.14,Books,2535,"{""preferred_contact"":""email""}"
CUST3357,"Munoz, Collins and Brooks",jmorgan@hill.com,1609001090,23643,9/5/2025,active,Hallmouth,Manufacturing,Liechtenstein,25164,Standard,9/19/2022,11/29/2022,122,8128.12,Electronics,4415,"{""preferred_contact"":""email""}"
CUST3358,Harrison Group,matthew89@jenkins.com,6239002393,22763,7/14/2025,inactive,Carlastad,Energy,Niger,18918,Standard,6/7/2023,12/7/2023,174,14043.03,Grocery,3205,"{""preferred_contact"":""email""}"
CUST3359,Fitzgerald Inc,roger00@smith.com,9765374473,43818,4/6/2021,active,Lisafort,Energy,British Virgin Islands,21983,Standard,10/20/2025,10/21/2025,47,17231.08,Grocery,1737,"{""preferred_contact"":""email""}"
CUST3360,"Snyder, Smith and Guzman",shannon12@chaney.com,7228078982,20192,8/25/2022,active,Whitneystad,Construction,Saint Kitts and Nevis,95706,Standard,11/5/2020,5/6/2023,118,964.31,Fashion,3277,"{""preferred_contact"":""email""}"
CUST3361,Cummings LLC,qsampson@orozco.com,1192410487,37920,1/24/2024,active,Sandersstad,Logistics,Somalia,90114,Standard,1/9/2022,1/29/2024,78,1264.5,Fashion,1794,"{""preferred_contact"":""email""}"
CUST3362,Morris-Wolfe,villarrealalison@galvan.com,7972873604,23070,11/6/2021,inactive,West Ashley,Logistics,Madagascar,34399,Standard,9/27/2023,11/23/2023,81,2401.19,Sports,1336,"{""preferred_contact"":""email""}"
CUST3363,Wilkerson-Huffman,martinmichelle@barnett-morris.com,9494086504,35124,9/10/2023,active,Rhondaport,Logistics,Mongolia,87709,Premium,4/4/2022,6/25/2022,23,9586.16,Electronics,4683,"{""preferred_contact"":""email""}"
CUST3364,Guerrero-Stevens,bmyers@harper.org,7020968630,9445,12/25/2021,active,West Laurastad,Retail,New Caledonia,73075,Standard,12/2/2022,3/9/2024,157,5623.44,Electronics,4210,"{""preferred_contact"":""email""}"
